object_identifier	identifier	file_format	file_function	size	HEX(f.digest)	revision_number	last_fixity_check
amjewess:taj1895.0005.003:00000017	7e9b7dc4-f339-f979-e3f4-ec80f154d4c7/data/00000017.function:service.format:image.jp2	image/jp2	function:service	3024	853F51BC0300EEF83914637D0CAA32F7525D7835B10B62BF76F57D8BD492B942	1	2025-08-25 14:54:52.840813
amjewess:taj1895.0005.003:00000017	7e9b7dc4-f339-f979-e3f4-ec80f154d4c7/data/00000017.function:source.format:image.tif	image/tiff	function:source	9528	D31E9559E40D8E27D93DA63883F8505FDDF38A0A60DA090BCBB965D68085EA99	1	2025-08-25 14:54:52.840879
amjewess:taj1895.0005.003:00000017	7e9b7dc4-f339-f979-e3f4-ec80f154d4c7/descriptor/7e9b7dc4-f339-f979-e3f4-ec80f154d4c7.types:fileset.mets2.xml	application/xml	function:descriptor	2163	695322C30E94BBFC7F3770D3F6CB7416875D3E4A9C8E4871ECB56F18D1C0A2F8	1	2025-08-25 14:54:52.840783
amjewess:taj1895.0005.003:00000017	7e9b7dc4-f339-f979-e3f4-ec80f154d4c7/metadata/00000017.function:service.format:image.function:event.premis.xml	application/xml	function:event	4535	FCC8DD8520859758ECCE8DC8F8CA77B484C0C2B44C55F508E7E31E28E95F94DA	1	2025-08-25 14:54:52.840857
amjewess:taj1895.0005.003:00000017	7e9b7dc4-f339-f979-e3f4-ec80f154d4c7/metadata/00000017.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	2602	684BBF9C4BBCABA9577D5A3FB8725F093EB8685331738D79278DB1D86A587330	1	2025-08-25 14:54:52.840837
amjewess:taj1895.0005.003:00000017	7e9b7dc4-f339-f979-e3f4-ec80f154d4c7/metadata/00000017.function:source.format:image.function:event.premis.xml	application/xml	function:event	9793	70803E09CD57A06F2451B10D31128E8988146793CE6B1F8E112E89B890322DB9	1	2025-08-25 14:54:52.840919
amjewess:taj1895.0005.003:00000017	7e9b7dc4-f339-f979-e3f4-ec80f154d4c7/metadata/00000017.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	4787	78B1EB15D07B14E495ADAF120EAF937EB5AC191BB9D928A55A06844BBFD1255A	1	2025-08-25 14:54:52.840899
amjewess:taj1895.0005.003:00000018	174c272a-798c-8fc9-eccf-54cf4aa9939c/data/00000018.function:service.format:image.jp2	image/jp2	function:service	874	4506E246A0B9DE5A7D8C256D44F31973929459DD01EF8D3F17896D7CEB1CCA42	1	2025-08-25 14:54:52.841335
amjewess:taj1895.0005.003:00000018	174c272a-798c-8fc9-eccf-54cf4aa9939c/data/00000018.function:source.format:image.tif	image/tiff	function:source	7513	16EAA8056D1AA8721C23DEF9C1C1FB68EBBB2A74477B7771CDDEFA039B1F56D4	1	2025-08-25 14:54:52.841398
amjewess:taj1895.0005.003:00000018	174c272a-798c-8fc9-eccf-54cf4aa9939c/descriptor/174c272a-798c-8fc9-eccf-54cf4aa9939c.types:fileset.mets2.xml	application/xml	function:descriptor	9599	F1D731081BF0494FFA70EFD20DE7EA9C23138751B1DF11C8300050A9BF763A4D	1	2025-08-25 14:54:52.841305
amjewess:taj1895.0005.003:00000018	174c272a-798c-8fc9-eccf-54cf4aa9939c/metadata/00000018.function:service.format:image.function:event.premis.xml	application/xml	function:event	9189	04EC96821D96F35AAD099526905F599F66CF6A5438A037FB3ABECE0E3F4420D9	1	2025-08-25 14:54:52.841378
amjewess:taj1895.0005.003:00000018	174c272a-798c-8fc9-eccf-54cf4aa9939c/metadata/00000018.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	8983	A7D04C8C6EF812E0D145EE4FFCB3044759D0E5E0FD9ECAEB511EFF035709BA0E	1	2025-08-25 14:54:52.841358
amjewess:taj1895.0005.003:00000018	174c272a-798c-8fc9-eccf-54cf4aa9939c/metadata/00000018.function:source.format:image.function:event.premis.xml	application/xml	function:event	6517	15EF0643A507A60A29CFDDDFD1ECCDEDDFA5A9C3280EDD644DC281AF05BE9651	1	2025-08-25 14:54:52.841438
amjewess:taj1895.0005.003:00000018	174c272a-798c-8fc9-eccf-54cf4aa9939c/metadata/00000018.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6378	AE9F1FF246A07A1317BAE390084A1278364652A5E9E89719BBB49D6E43738068	1	2025-08-25 14:54:52.841418
amjewess:taj1895.0005.003:00000019	1958bf84-eedd-9eaf-3a3f-73c8235c8afe/data/00000019.function:service.format:image.jp2	image/jp2	function:service	7420	B860487BD79797DC2201ED2F813201FFF214204BB17B12F534295AFA1C034169	1	2025-08-25 14:54:52.841815
amjewess:taj1895.0005.003:00000019	1958bf84-eedd-9eaf-3a3f-73c8235c8afe/data/00000019.function:source.format:image.tif	image/tiff	function:source	6995	395B886D2CC7E55E09AFE8EC9D8A8C6FEDFF656BFC05716861EBAEF6A6CD1331	1	2025-08-25 14:54:52.841878
amjewess:taj1895.0005.003:00000019	1958bf84-eedd-9eaf-3a3f-73c8235c8afe/descriptor/1958bf84-eedd-9eaf-3a3f-73c8235c8afe.types:fileset.mets2.xml	application/xml	function:descriptor	766	2971C0687DF47D4FB20B7399FA6A3A42F42003BFB4516DD2B0B67F1D9A5A0A7E	1	2025-08-25 14:54:52.841786
amjewess:taj1895.0005.003:00000019	1958bf84-eedd-9eaf-3a3f-73c8235c8afe/metadata/00000019.function:service.format:image.function:event.premis.xml	application/xml	function:event	8345	B4C078D2E28B8706D6EAF7FF6742BE45079608C7964F095AB185D87A46375C96	1	2025-08-25 14:54:52.841859
amjewess:taj1895.0005.003:00000019	1958bf84-eedd-9eaf-3a3f-73c8235c8afe/metadata/00000019.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	8785	8A4ECABE3585273DBDEB385C89D98486CF37B05B439CA370BD1D92CAFD95B729	1	2025-08-25 14:54:52.841838
amjewess:taj1895.0005.003:00000019	1958bf84-eedd-9eaf-3a3f-73c8235c8afe/metadata/00000019.function:source.format:image.function:event.premis.xml	application/xml	function:event	1556	9D7CC6EC3E2EA4605E4A0CFEA380BBC02A565AFA494620C1B047D9FEB76621FC	1	2025-08-25 14:54:52.841918
amjewess:taj1895.0005.003:00000019	1958bf84-eedd-9eaf-3a3f-73c8235c8afe/metadata/00000019.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8523	0952492829B2F20BBAE78B096B3982F907707F651A3D103264FAFE492209A78E	1	2025-08-25 14:54:52.841898
amjewess:taj1895.0005.003:00000020	cbf401e1-ae6a-79c9-81c2-b15d64777945/data/00000020.function:service.format:image.jp2	image/jp2	function:service	6298	49D070888F6D7BAC5032DFA337EAF881F150B257E1186416E6FF8AFBF7C6FEC8	1	2025-08-25 14:54:52.842292
amjewess:taj1895.0005.003:00000020	cbf401e1-ae6a-79c9-81c2-b15d64777945/data/00000020.function:source.format:image.tif	image/tiff	function:source	4439	5DB3140CB32BD181A7F87B299006DB44B2668EC5AC925C34BF8CFB85770889DA	1	2025-08-25 14:54:52.842357
amjewess:taj1895.0005.003:00000020	cbf401e1-ae6a-79c9-81c2-b15d64777945/descriptor/cbf401e1-ae6a-79c9-81c2-b15d64777945.types:fileset.mets2.xml	application/xml	function:descriptor	6906	05B0CD323B2B54AAD79CAD41F0A77FAD877412B45D8E513C4CB2D3D816A42532	1	2025-08-25 14:54:52.842262
amjewess:taj1895.0005.003:00000020	cbf401e1-ae6a-79c9-81c2-b15d64777945/metadata/00000020.function:service.format:image.function:event.premis.xml	application/xml	function:event	3962	6F2EE58DE2EC25D9E5D44D2266A98D9AC9DDCDE4C92BAAEC8109382815BDF469	1	2025-08-25 14:54:52.842335
amjewess:taj1895.0005.003:00000020	cbf401e1-ae6a-79c9-81c2-b15d64777945/metadata/00000020.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	6803	B7CB8DE34E4394207865D1B8AC0578153B5498E0854AA8D631DB9DA665CBF1EA	1	2025-08-25 14:54:52.842315
amjewess:taj1895.0005.003:00000020	cbf401e1-ae6a-79c9-81c2-b15d64777945/metadata/00000020.function:source.format:image.function:event.premis.xml	application/xml	function:event	5325	A7AF56D29B089E5CDD3C44BF86AE6BD7271BF06573F97CE4C933DA6EE602FB97	1	2025-08-25 14:54:52.842397
amjewess:taj1895.0005.003:00000020	cbf401e1-ae6a-79c9-81c2-b15d64777945/metadata/00000020.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	3787	4F811483908223436A50DCB51009B2B280D9A1AE81FA79BEE0E8B4A08D0478AC	1	2025-08-25 14:54:52.842377
amjewess:taj1895.0005.003:00000021	673391a8-e837-7bc6-7437-b672f16f7611/data/00000021.function:service.format:image.jp2	image/jp2	function:service	4520	00B0E824E5C454A15C6ABC80D1AF52F43BD7D9ADD5EFCD8571FD69AA0B420C36	1	2025-08-25 14:54:52.842819
amjewess:taj1895.0005.003:00000021	673391a8-e837-7bc6-7437-b672f16f7611/data/00000021.function:source.format:image.tif	image/tiff	function:source	8666	A45AD6758C5B48A10F86C67D7F4FD270488E0173EF49147275692FA5EF6F168B	1	2025-08-25 14:54:52.842884
amjewess:taj1895.0005.003:00000021	673391a8-e837-7bc6-7437-b672f16f7611/descriptor/673391a8-e837-7bc6-7437-b672f16f7611.types:fileset.mets2.xml	application/xml	function:descriptor	5841	B812F46623BF83FA829E660F693CC044EBCD54BC6BCF1F704053A4713CC6C0F5	1	2025-08-25 14:54:52.842788
amjewess:taj1895.0005.003:00000021	673391a8-e837-7bc6-7437-b672f16f7611/metadata/00000021.function:service.format:image.function:event.premis.xml	application/xml	function:event	4280	ADF236F58953A295BA738BF1338ECB946A2B4BA5D2B4F597A44111ED64A15E20	1	2025-08-25 14:54:52.842862
amjewess:taj1895.0005.003:00000021	673391a8-e837-7bc6-7437-b672f16f7611/metadata/00000021.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	6390	31F597EECCD5A3DD316CE7FACD8D7668698040F41529FEB7D117AFDF7BADF561	1	2025-08-25 14:54:52.842842
amjewess:taj1895.0005.003:00000021	673391a8-e837-7bc6-7437-b672f16f7611/metadata/00000021.function:source.format:image.function:event.premis.xml	application/xml	function:event	921	0BC4ECF40EAA58621CC6160679372ED6C3F219A4E8DCB630772FAD0BA154DB3C	1	2025-08-25 14:54:52.842929
amjewess:taj1895.0005.003:00000021	673391a8-e837-7bc6-7437-b672f16f7611/metadata/00000021.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	1358	0D6401865BA0AC47FC56DB0EFDB4837421952D382A0A9993F4A955B69B792D1B	1	2025-08-25 14:54:52.842908
amjewess:taj1895.0005.003:00000022	77270f7a-ba03-0853-153e-cdee5481bc6a/data/00000022.function:service.format:image.jp2	image/jp2	function:service	3262	A94463E1B1B7A3F5A7F06D56C4D3DD3CB50ECC6AD9ACAFFA4484B437BF3E0925	1	2025-08-25 14:54:52.843332
amjewess:taj1895.0005.003:00000022	77270f7a-ba03-0853-153e-cdee5481bc6a/data/00000022.function:source.format:image.tif	image/tiff	function:source	4039	7F5DA67D43ED09FAE9883EBE19A6A7E18940ECC9A6BD3B740A5B0A13CC5187F2	1	2025-08-25 14:54:52.843403
amjewess:taj1895.0005.003:00000022	77270f7a-ba03-0853-153e-cdee5481bc6a/descriptor/77270f7a-ba03-0853-153e-cdee5481bc6a.types:fileset.mets2.xml	application/xml	function:descriptor	6409	DE83ECFA2A04B1E442BEFB3BF368320A868C0C80635D653F92F9CE6F29065955	1	2025-08-25 14:54:52.843298
amjewess:taj1895.0005.003:00000022	77270f7a-ba03-0853-153e-cdee5481bc6a/metadata/00000022.function:service.format:image.function:event.premis.xml	application/xml	function:event	1000	EC7939500A670C4C39B2D3D9A87A61C4CA27DC09B858B00DF56D89A003CC7106	1	2025-08-25 14:54:52.843382
amjewess:taj1895.0005.003:00000022	77270f7a-ba03-0853-153e-cdee5481bc6a/metadata/00000022.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	6098	58A388006695182FEC4BAF9D3685543EDB91A3B7EAF85BEFEF34EFE6BA154862	1	2025-08-25 14:54:52.843358
amjewess:taj1895.0005.003:00000022	77270f7a-ba03-0853-153e-cdee5481bc6a/metadata/00000022.function:source.format:image.function:event.premis.xml	application/xml	function:event	5834	499A2E3052668B0E46E92EE51E38AAD55BB427FE4D16D1F351F7CEE2902C54A8	1	2025-08-25 14:54:52.843446
amjewess:taj1895.0005.003:00000022	77270f7a-ba03-0853-153e-cdee5481bc6a/metadata/00000022.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	4879	2DEDE16A628E95DDCB2AFF0A397E51E1C79DCEEBB5B40D4417A670D372C40AA7	1	2025-08-25 14:54:52.843424
amjewess:taj1895.0005.003:00000023	b0bbb92e-1ee2-4fad-2ff5-b71e61ede898/data/00000023.function:service.format:image.jp2	image/jp2	function:service	8600	CB41440AB75C0A59108E1B2ADF550F98B6164C79932E358C58811961EBE753FB	1	2025-08-25 14:54:52.843851
amjewess:taj1895.0005.003:00000023	b0bbb92e-1ee2-4fad-2ff5-b71e61ede898/data/00000023.function:source.format:image.tif	image/tiff	function:source	3693	33126236499216AA08920E07E39C2BDA175481B096F7DF719BF559D4D11458D4	1	2025-08-25 14:54:52.843924
amjewess:taj1895.0005.003:00000023	b0bbb92e-1ee2-4fad-2ff5-b71e61ede898/descriptor/b0bbb92e-1ee2-4fad-2ff5-b71e61ede898.types:fileset.mets2.xml	application/xml	function:descriptor	6337	6DDE8BA972EBEF3D13D9581A2B6E56DD9BD55778F40DB088F5116C261077AE1A	1	2025-08-25 14:54:52.843818
amjewess:taj1895.0005.003:00000023	b0bbb92e-1ee2-4fad-2ff5-b71e61ede898/metadata/00000023.function:service.format:image.function:event.premis.xml	application/xml	function:event	5820	DE7F1BF830C94CBC8AE139D81DAEC586569C82209076FCC087B9AF3C98AE7E4D	1	2025-08-25 14:54:52.843902
amjewess:taj1895.0005.003:00000023	b0bbb92e-1ee2-4fad-2ff5-b71e61ede898/metadata/00000023.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	9664	94D8ED51BBDCA36DA2BE0796D4815A76EE1D0FD97136103466E3D1D2AACEA7C9	1	2025-08-25 14:54:52.843878
amjewess:taj1895.0005.003:00000023	b0bbb92e-1ee2-4fad-2ff5-b71e61ede898/metadata/00000023.function:source.format:image.function:event.premis.xml	application/xml	function:event	9912	186B7112A747C7BCE4887494C32E450CED3108D1B44E402A3E7D9CDC85DFBABD	1	2025-08-25 14:54:52.843968
amjewess:taj1895.0005.003:00000023	b0bbb92e-1ee2-4fad-2ff5-b71e61ede898/metadata/00000023.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7917	2C536EB9149A6E157A0D92015EAEC424A2C71389E887981A40C4C5DFE1096521	1	2025-08-25 14:54:52.843946
amjewess:taj1895.0005.003:00000024	18b7d79e-f9ec-1c49-ca64-6b7410fba8f2/data/00000024.function:service.format:image.jp2	image/jp2	function:service	7382	FB4F640A49ACF109ADBC4D0013B44046685032743F9B4AA6FBF0A00BF1507F1D	1	2025-08-25 14:54:52.844419
amjewess:taj1895.0005.003:00000024	18b7d79e-f9ec-1c49-ca64-6b7410fba8f2/data/00000024.function:source.format:image.tif	image/tiff	function:source	8188	14912484EB029B1A0FAC60FAE9CAEC3C1691F62C2587420B5E74B8BCE3D005B9	1	2025-08-25 14:54:52.844488
amjewess:taj1895.0005.003:00000024	18b7d79e-f9ec-1c49-ca64-6b7410fba8f2/descriptor/18b7d79e-f9ec-1c49-ca64-6b7410fba8f2.types:fileset.mets2.xml	application/xml	function:descriptor	6250	CDB6C964FC70855D318346292791F5A138A36D7461B1F3B0A36D9DFFEC6E7C00	1	2025-08-25 14:54:52.844386
amjewess:taj1895.0005.003:00000024	18b7d79e-f9ec-1c49-ca64-6b7410fba8f2/metadata/00000024.function:service.format:image.function:event.premis.xml	application/xml	function:event	5523	28A3CFBEE6720E0A8C27A9B3C164CEBF88F89382812B27DFB795ADD877E431F3	1	2025-08-25 14:54:52.844466
amjewess:taj1895.0005.003:00000024	18b7d79e-f9ec-1c49-ca64-6b7410fba8f2/metadata/00000024.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	3310	8493EC1371BD3350BE1DC931C145601B30E303F7E34E072C6BF32AD07F3AB9ED	1	2025-08-25 14:54:52.844443
amjewess:taj1895.0005.003:00000024	18b7d79e-f9ec-1c49-ca64-6b7410fba8f2/metadata/00000024.function:source.format:image.function:event.premis.xml	application/xml	function:event	1057	B0462C67353DC33C581D3B5AB9E438EBAA29B5BF809677952F3DD1E4017B34E6	1	2025-08-25 14:54:52.844535
amjewess:taj1895.0005.003:00000024	18b7d79e-f9ec-1c49-ca64-6b7410fba8f2/metadata/00000024.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6679	34D9982973B9A9BFBC7F783DC8DD73ECAE4F2FD5BABC281E2112A028A409A955	1	2025-08-25 14:54:52.844509
amjewess:taj1895.0005.003:00000025	0d580a44-4ce9-2327-a44c-37ae12275156/data/00000025.function:service.format:image.jp2	image/jp2	function:service	6616	A17B6EB9533B39B4A95EEE644B04BD3355569A2709D10F3B5B55ADB1E1992E54	1	2025-08-25 14:54:52.845042
amjewess:taj1895.0005.003:00000025	0d580a44-4ce9-2327-a44c-37ae12275156/data/00000025.function:source.format:image.tif	image/tiff	function:source	4866	FED1D0ED49ED46334296A043F8DC7338DD45486A8CBDC8E52BA9A6DDDF7D36EF	1	2025-08-25 14:54:52.845120
amjewess:taj1895.0005.003:00000025	0d580a44-4ce9-2327-a44c-37ae12275156/descriptor/0d580a44-4ce9-2327-a44c-37ae12275156.types:fileset.mets2.xml	application/xml	function:descriptor	7247	CBDD4FF21785B87119FCDE89533F7057B4A0E6831D12E4ACCAC3C0416C1EFD9E	1	2025-08-25 14:54:52.845004
amjewess:taj1895.0005.003:00000025	0d580a44-4ce9-2327-a44c-37ae12275156/metadata/00000025.function:service.format:image.function:event.premis.xml	application/xml	function:event	9559	8AAF8BE839656AE2B6DF824F193705EE680EE4DEA8ED442022CBAAA2112CDD8C	1	2025-08-25 14:54:52.845098
amjewess:taj1895.0005.003:00000025	0d580a44-4ce9-2327-a44c-37ae12275156/metadata/00000025.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	9795	479EBB372122381544B61A9A6348E989E99DCC7B8D76FF7411340CE0089DECF6	1	2025-08-25 14:54:52.845068
amjewess:taj1895.0005.003:00000025	0d580a44-4ce9-2327-a44c-37ae12275156/metadata/00000025.function:source.format:image.function:event.premis.xml	application/xml	function:event	6821	54F0FE4824D0B6F48EE424F2AFF2759092795C9761105E3D77944208B4E4092A	1	2025-08-25 14:54:52.845164
amjewess:taj1895.0005.003:00000025	0d580a44-4ce9-2327-a44c-37ae12275156/metadata/00000025.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6711	25192A91B15F6C30A51893CA35C7776CEAD74C6A28B3BAE1971D5743BEADDF8C	1	2025-08-25 14:54:52.845143
amjewess:taj1895.0005.003:00000026	74977a29-6685-b256-bd8c-5d3976b09ba9/data/00000026.function:service.format:image.jp2	image/jp2	function:service	824	D91D4C9FB3979F9AB67525E98C25E275A3A9C0C69F40181746FB81306CD4915C	1	2025-08-25 14:54:52.845620
amjewess:taj1895.0005.003:00000026	74977a29-6685-b256-bd8c-5d3976b09ba9/data/00000026.function:source.format:image.tif	image/tiff	function:source	5133	0A8EEE49908A7055CA335438441105A049EFE35002C43A8ADF01EB06F622058B	1	2025-08-25 14:54:52.845690
amjewess:taj1895.0005.003:00000026	74977a29-6685-b256-bd8c-5d3976b09ba9/descriptor/74977a29-6685-b256-bd8c-5d3976b09ba9.types:fileset.mets2.xml	application/xml	function:descriptor	1855	363A1A473A1A7DBC33EFF29E6D247FA962B8020094D099051A8B65718861F0E6	1	2025-08-25 14:54:52.845585
amjewess:taj1895.0005.003:00000026	74977a29-6685-b256-bd8c-5d3976b09ba9/metadata/00000026.function:service.format:image.function:event.premis.xml	application/xml	function:event	9664	CAF7DCF31F1B76390C742A1EEF6628925C9729D7608EE40756C63D26945C03D7	1	2025-08-25 14:54:52.845668
amjewess:taj1895.0005.003:00000026	74977a29-6685-b256-bd8c-5d3976b09ba9/metadata/00000026.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	9170	2175FAB211C6C169E4E1C688BE3ED19005562B627EC160CF0465B87C934534E8	1	2025-08-25 14:54:52.845645
amjewess:taj1895.0005.003:00000026	74977a29-6685-b256-bd8c-5d3976b09ba9/metadata/00000026.function:source.format:image.function:event.premis.xml	application/xml	function:event	6303	D7262CEFAF05E4092966B3A160AD8FA611C2D2FBB294DDB16658AFFF0778EF61	1	2025-08-25 14:54:52.845736
amjewess:taj1895.0005.003:00000026	74977a29-6685-b256-bd8c-5d3976b09ba9/metadata/00000026.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8614	BFD757E7A628611099A5CA867AC8AF4D9707993CB7D3BB92A5F482977A7E91DA	1	2025-08-25 14:54:52.845712
amjewess:taj1895.0005.003:00000027	dd780d8f-702a-ff76-10cb-ef8ef4a903fe/data/00000027.function:service.format:image.jp2	image/jp2	function:service	3887	83FE3A46D861422019991E0D1222D441E1FDF2D2C2B6F4EB7B59F31D4DEC8054	1	2025-08-25 14:54:52.846228
amjewess:taj1895.0005.003:00000027	dd780d8f-702a-ff76-10cb-ef8ef4a903fe/data/00000027.function:source.format:image.tif	image/tiff	function:source	4060	41EF46CC3470666D06C6A3A72B3E8F5DD60CF9564B9A45E157DBCD77B9494386	1	2025-08-25 14:54:52.846298
amjewess:taj1895.0005.003:00000027	dd780d8f-702a-ff76-10cb-ef8ef4a903fe/descriptor/dd780d8f-702a-ff76-10cb-ef8ef4a903fe.types:fileset.mets2.xml	application/xml	function:descriptor	2995	167A59BD39C3358D9F3F4E0ADE8E84006C48162FC6C9F22695EF1D86C81BA795	1	2025-08-25 14:54:52.846193
amjewess:taj1895.0005.003:00000027	dd780d8f-702a-ff76-10cb-ef8ef4a903fe/metadata/00000027.function:service.format:image.function:event.premis.xml	application/xml	function:event	9940	C136C12202501158B8BC9F787BCF49E62E9458F700725CBD40C143A852EC0AE7	1	2025-08-25 14:54:52.846276
